kind,etag,id,snippet.channelId,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.channelId,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic
youtube#commentThread,lBi5mM0ZRLCEVhkZjab8Lr7gNRY,Ugx_Mm3jIesYYjxYyrR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,8HO7cKEJ8odLAoEMqB1hAqvsEkE,Ugx_Mm3jIesYYjxYyrR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,Para cuando historia de la animación yamete kudasai nyaa 🥵,Para cuando historia de la animación yamete kudasai nyaa 🥵,@mariouzielolivarescruz7257,https://yt3.ggpht.com/ytc/AIdro_kmJoKrA-6nlYDRLXP929N61UM6E86UoCtrZ-TBBG6Yuqc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mariouzielolivarescruz7257,UCvwdkp-7AzIR_qHgd43GFyA,True,none,0,2024-07-25T03:19:56Z,2024-07-25T03:19:56Z,True,0,True
youtube#commentThread,5cc-TKOftvZP5epagEeVLKEuRLQ,UgwjjelGrc_OVOShWep4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,GGO8RsCWpmY28yqGxIxVvZ0VAdo,UgwjjelGrc_OVOShWep4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,"Me encanta historia para tontos, tanto por la historia,  como por tontos, las cosas que dicen ,los chistes, bromas y las cosas funables (Iker), me encanta que son auténticos y no son unos &quot;queda bien&quot; ( y a quienes no les guste que se vayan a la verdura que está cerca de chingada), es como una plática con tus amigos tantos pero listos, por otro lado, pido, no exijo un reaccionando al video de conquistadores de Academia play yo como mexicano no resistí ni un minuto viendolo, quiero ver al Teka soltando todo su odió y veneno, al cesarion ser masacrado","Me encanta historia para tontos, tanto por la historia,  como por tontos, las cosas que dicen ,los chistes, bromas y las cosas funables (Iker), me encanta que son auténticos y no son unos ""queda bien"" ( y a quienes no les guste que se vayan a la verdura que está cerca de chingada), es como una plática con tus amigos tantos pero listos, por otro lado, pido, no exijo un reaccionando al video de conquistadores de Academia play yo como mexicano no resistí ni un minuto viendolo, quiero ver al Teka soltando todo su odió y veneno, al cesarion ser masacrado",@martinhernandezperez6415,https://yt3.ggpht.com/ytc/AIdro_nZa2L5tvX7AvSd4Ge5CNES4grhI0iSwAR0FOEKVgy-ONyNf84-qq6U12ADeVbgPcot_Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@martinhernandezperez6415,UCQJcY-k832QfbRhOITH7aPw,True,none,1,2024-07-24T23:14:09Z,2024-07-24T23:14:09Z,True,0,True
youtube#commentThread,XFsW6nFciWLMTVi-LcifMIzkDog,UgwDne_mPFUUUzShc2N4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,FizRG1sC4ecWgrxZOZEE5SeQywM,UgwDne_mPFUUUzShc2N4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,"Los escucho desde el principio y me encantan, pero es triste ver como Teka ya no deja hablar a Iker, lo interrumpe siempre y no lo deja narrar casi nada de la historia, ya van varios capítulos así","Los escucho desde el principio y me encantan, pero es triste ver como Teka ya no deja hablar a Iker, lo interrumpe siempre y no lo deja narrar casi nada de la historia, ya van varios capítulos así",@NatalieCruz-h7k,https://yt3.ggpht.com/ytc/AIdro_kXrVzf2kng6Bt3fDoTQur3nO0uITlQpQYpnFjviaOOtG-Tqfo3rW8xJWXn5hrlnURcGA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@NatalieCruz-h7k,UCWB-CjBXKz5vmwZsOGPqEAA,True,none,0,2024-07-24T16:52:34Z,2024-07-24T16:52:34Z,True,0,True
youtube#commentThread,Ff6RTzONjZSnCCTgE5r9pcrUTdQ,UgwZ1MfGk2EM_JptN_p4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,U_ZWAwNs3RDGhP85We4l-AybUV0,UgwZ1MfGk2EM_JptN_p4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,No inventen crei nunca llegar a pensar que no tendría capítulos que escuchar !!!! Ya los alcancé !!! Ahora que escuchare para hacer la trabajacion mas relax !!! <br>Pd: creí que me habían bloqueado los comentarios en spoty 😅😅😅,"No inventen crei nunca llegar a pensar que no tendría capítulos que escuchar !!!! Ya los alcancé !!! Ahora que escuchare para hacer la trabajacion mas relax !!! 
Pd: creí que me habían bloqueado los comentarios en spoty 😅😅😅",@ElizabethJuarez-v9y,https://yt3.ggpht.com/ytc/AIdro_k9jCJGi8-Zs-Lb2gCzSuU9Z0tDjgr5okVNTMG3d1x_7RNl82qb8GwuEqEE0jPXvJuHrQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ElizabethJuarez-v9y,UCvi4iBMW4b3XspXtrXotp1g,True,none,0,2024-07-24T15:45:06Z,2024-07-24T15:45:06Z,True,0,True
youtube#commentThread,fKEap041_Cf_r0TnlY_c-s7oxn4,UgxQkrflKWVUG4WZT-J4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,olQV-0yM7w7GZS1PPJs41g4SIpw,UgxQkrflKWVUG4WZT-J4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,Imperio japonés pt4 plis,Imperio japonés pt4 plis,@ivanmelchor2889,https://yt3.ggpht.com/ytc/AIdro_nWKTGSonhM-T8UMp8LtgMeOca3WZgD7MbleE2lM08=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ivanmelchor2889,UC6qmZLxUbR3ZIKT9Z2e2PCw,True,none,0,2024-07-24T04:39:25Z,2024-07-24T04:39:25Z,True,0,True
youtube#commentThread,3eSFM2BliGhOZ9WOX0Of1FaiZF0,UgwN6rhUz-jtRccXB694AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,qPMKbFO4a-ZsCz9BsJlRm5AHnOY,UgwN6rhUz-jtRccXB694AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,"Comenze a escuchar historia para tontos desde la pandemia cuando empezaban con los tik tok, despues segui el podcast y ahora recientemente en youtube, la pasion con la que hacen las cosas y las p3endejadas son lo que los vuelve unicos, porfavor nunca abandonen su escencia y ojala sean iguales de legendarios que el Cesar","Comenze a escuchar historia para tontos desde la pandemia cuando empezaban con los tik tok, despues segui el podcast y ahora recientemente en youtube, la pasion con la que hacen las cosas y las p3endejadas son lo que los vuelve unicos, porfavor nunca abandonen su escencia y ojala sean iguales de legendarios que el Cesar",@diegoyaelbanuelosmejia303,https://yt3.ggpht.com/ytc/AIdro_mx5iiLsPXZ0u16MINo374Y72v6Rt1GvcCKF9EtA6g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@diegoyaelbanuelosmejia303,UCdTwwU5lOYXiU_-jPJuUylw,True,none,4,2024-07-24T04:19:24Z,2024-07-24T04:19:24Z,True,0,True
youtube#commentThread,ZEMsiKIDwChwxGxN_XmOIWK_S84,UgxeG9rkJCYokuyn2GZ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,mrRHIm0GJSoifPQtmDS9T-0WNyw,UgxeG9rkJCYokuyn2GZ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,"Weeeeeeey, cuando se vuelve a hacer el podcast en vivo? 😢<br><br>Sigo esperando el multiverso del Inframundo","Weeeeeeey, cuando se vuelve a hacer el podcast en vivo? 😢

Sigo esperando el multiverso del Inframundo",@medinamartinezdavid8052,https://yt3.ggpht.com/-qZlbIVr6TicQjMHl6IrrvJIoUstt9h8iK_rOlDEgexpue7JQ9GwPoNFXwNG4LvrO1ZlFPj3dw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@medinamartinezdavid8052,UCbTyK6oHehb5LiFiA_DUfQQ,True,none,0,2024-07-24T00:44:24Z,2024-07-24T00:44:43Z,True,0,True
youtube#commentThread,9oxIleuCnqrS1O-Xd8W9FySS9EE,Ugy6bvigu918rAh5MgV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,QuyFvteBRCMC3iJi0v-LKuNCLwU,Ugy6bvigu918rAh5MgV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,"Ojalá se animen a hacer a Octaviano, una digna continuación para un digno sucesor.","Ojalá se animen a hacer a Octaviano, una digna continuación para un digno sucesor.",@jarededuardo5534,https://yt3.ggpht.com/ytc/AIdro_nbjOoG69HvRxf7gIrQTMQq62iz5b8A5yH81eUpltYRCYDG=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jarededuardo5534,UCd76snnK9KwtQhHMCPTLYWw,True,none,0,2024-07-23T23:48:36Z,2024-07-23T23:48:36Z,True,0,True
youtube#commentThread,hLwmT0XdfVymw-jnBGqEoWkEtuM,Ugwl_65ektYf1cf48Cx4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,pcCv-RX4__mNxbElxPNNmJPFUQ8,Ugwl_65ektYf1cf48Cx4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,Preciosura de Hosts,Preciosura de Hosts,@josueestrada6170,https://yt3.ggpht.com/ytc/AIdro_mMN3EMPm3ViIafObzQnzC8O-X7tVuKqE_Vp7Z081tOIcQD=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josueestrada6170,UCxtF5gYfOjiAI57jnYUZPwQ,True,none,0,2024-07-23T22:42:36Z,2024-07-23T22:42:36Z,True,0,True
youtube#commentThread,rlhqm_AaLqtouoI43WSQKv-OeEw,UgwGisVzfwu3wrc_ArV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,_dq1s-e-eRo2Z6U0-OOx9J_yJjI,UgwGisVzfwu3wrc_ArV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,"Aprendí a dejar de esperar las segundas y consecutivas partes, pero a veces sorprenden como con lo rápido que sacaron los de Julio César 😂","Aprendí a dejar de esperar las segundas y consecutivas partes, pero a veces sorprenden como con lo rápido que sacaron los de Julio César 😂",@ismaelpecina9471,https://yt3.ggpht.com/ytc/AIdro_koMa287AiaINZ6hBnxDAkpwA13eQDnZARDwdCMy9hBpk8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ismaelpecina9471,UCe_eyHZzKxDr_dVMCnxbWYw,True,none,1,2024-07-23T19:01:16Z,2024-07-23T19:01:16Z,True,0,True
youtube#commentThread,BIdavCnspvdzy3GtKIuhPAor9jQ,UgyvnlPPcjyZuayt7jx4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,wj9TYyRHFOVdcPAG75ekPMY0Tmw,UgyvnlPPcjyZuayt7jx4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,"Amé la intro del día de hoy en inglés con el Iker sacando sus dotes de persona blanca privilegiada jeje<br>Un excelente capítulo como siempre, los amo un chingo cabrones","Amé la intro del día de hoy en inglés con el Iker sacando sus dotes de persona blanca privilegiada jeje
Un excelente capítulo como siempre, los amo un chingo cabrones",@carlosmartinezburgos9980,https://yt3.ggpht.com/96Tn4nOtTJ1Xem3frCNlrNV1Wq4Sa9u6Bcsg5CBYxdJyh4x_btdgGOpvDLt3a1Wss1_XY3LmvQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@carlosmartinezburgos9980,UCZrWWbj8nCb-1NJwa1GEp_w,True,none,3,2024-07-23T18:51:10Z,2024-07-23T18:51:10Z,True,0,True
youtube#commentThread,81uDOjqrEB6Si4HbdfyVRWycjho,UgygjChG7cGD3W7-SgV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,XtOUlmFSrUtpdNMWuPoeIN68xbw,UgygjChG7cGD3W7-SgV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,Para los que les guste darle un rostro y un escenario a lo que estos cracks cuentan. Les recomiendo la serie &quot;Rome&quot; esta en Hbo... Es fiel a todo el lore contado aquí.<br>Saludos y felicidades por contar la historia de esta manera tan chingona!,"Para los que les guste darle un rostro y un escenario a lo que estos cracks cuentan. Les recomiendo la serie ""Rome"" esta en Hbo... Es fiel a todo el lore contado aquí.
Saludos y felicidades por contar la historia de esta manera tan chingona!",@arturog.sanchez2029,https://yt3.ggpht.com/ytc/AIdro_l9KZWE4rECOXHftPnzmPsl8NkF5iaxdzgc36RaV9M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@arturog.sanchez2029,UC9tL_p-0xUTTtCrwFwSOtLw,True,none,1,2024-07-23T18:31:44Z,2024-07-23T18:31:44Z,True,0,True
youtube#commentThread,rzlZdW8FACIDX4Qt9y10Zvlg7u8,Ugy3KSa6Ydze9VUJaYZ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,E_I0G3kEJn9KH1ClvWFPipqeGnU,Ugy3KSa6Ydze9VUJaYZ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,Cesarin era introvertido?,Cesarin era introvertido?,@piripitiflautica182,https://yt3.ggpht.com/rmnnhy_wi5OqlVu16TQ1pyl5r5oX4b2uP3qOmf-6NLiNK6T2bBwpZRlnsl0IfDtauOsPLOoR0Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@piripitiflautica182,UC5dgmRNojvDxjMVh-KlWSLg,True,none,0,2024-07-23T14:48:43Z,2024-07-23T14:48:43Z,True,0,True
youtube#commentThread,1X-5TqFh59EQVES2mHXwypDXKF8,UgwFYYjXSM0ak5n8iad4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,youtube#comment,HrBTiQpkV6j77ZktjT5WQi5_eJE,UgwFYYjXSM0ak5n8iad4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,rXd-HsVezzs,"Los escucho desde la pandemia y me encanta su contenido porque explican de una manera muy amigable y digerible. <br>Íker, gracias por tus historias cuando pasas por la iglesia jajajaja.<br>Un abrazo a ambos, no dejen de hacer lo que hacen.❤","Los escucho desde la pandemia y me encanta su contenido porque explican de una manera muy amigable y digerible. 
Íker, gracias por tus historias cuando pasas por la iglesia jajajaja.
Un abrazo a ambos, no dejen de hacer lo que hacen.❤",@andyrtoledo,https://yt3.ggpht.com/Vqy_xOty1v2Ls4L5x7Yd5fLUfVEbEIrQTxZOhkup9FuoD1Q6ip8paavsYZsQJd5yAcF9Gn97=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@andyrtoledo,UCRvjjlPjqIbFuBg9Vcy6qHw,True,none,2,2024-07-23T13:42:04Z,2024-07-23T13:42:04Z,True,0,True
